MOF,ASA_m^2/g,AV_Volume_fraction,AV_cm^3/g,POAV_Volume_fraction,POAV_cm^3/g,Channel Dimensionality,Working,TSN,Loged selec,vertice,edge,topo,di,df,dif
m140_n2_8c_o235_3c_the,1270.42,0.58356,0.520817,0.44228,0.394727,3,0.553469832,0.70179482,1.267991098,8c,3c,the,8.74963,5.61928,8.74963
m222_p2_6c_oct_o334_2c_bcs,711.415,0.5652,0.351867,0.3775,0.235014,3,0.412802943,0.523410377,1.267942455,oct,2c,bcs,7.81412,4.28447,6.46691
m150_8c_o544_2c_bcu,0,0.57584,0.6289,0.4434,0.484256,2,0.752932012,0.954666421,1.267931773,8c,2c,bcu,6.12771,3.32466,5.74647
m146_6c_oct_o462_p2_2c_pcu,2467.79,0.72968,0.797847,0.68688,0.751049,3,0.532524028,0.675178427,1.267883496,oct,2c,pcu,8.77297,6.17313,8.74391
m10_n1_4c_tet_o66_3c_bor,2429.01,0.67838,0.843352,0.6206,0.771521,3,0.765181636,0.970142602,1.267859232,tet,3c,bor,8.07993,4.92601,8.07993
m177_fixedL_n1_8c_o535_2c_bcu,1201.21,0.6166,0.478835,0.51446,0.399516,3,0.684054148,0.867253472,1.267814067,8c,2c,bcu,8.08444,5.27501,7.54303
m249_6c_trp_o334_2c_acs,315.993,0.49802,0.1984,0.33168,0.132134,1,0.219235849,0.27795018,1.26781355,trp,2c,acs,6.15057,3.9608,6.05356
m11_6c_trp_o497_2c_lcy,2698.5,0.70564,0.916392,0.628,0.815563,3,0.636338499,0.806742286,1.267787958,trp,2c,lcy,10.09741,6.68897,10.09741
m93_6c_oct_o405_2c_bcs,1333.01,0.63074,0.577338,0.50668,0.463782,3,0.708665083,0.898389871,1.267721371,oct,2c,bcs,7.03046,3.87833,6.39032
m195_n2_4c_tet_o106_4c_square_pth,2892.59,0.70966,1.01322,0.65882,0.940634,3,1.106213833,1.40231462,1.267670479,tet,square,pth,9.16,6.76143,9.05889
m529_8c_o341_2c_bcu,3467.99,0.72676,1.11661,0.67298,1.03398,3,0.832817779,1.055413539,1.267280269,8c,2c,bcu,8.73882,6.56026,8.48272
m461_p2_6c_oct_o528_2c_bcs,1807.91,0.64946,0.82453,0.47806,0.606927,3,0.5922342,0.75052009,1.26726908,oct,2c,bcs,7.10921,4.40587,6.45396
m525_8c_o424_2c_bcu,1315.92,0.58152,0.620735,0.42916,0.458101,3,0.635415653,0.805233029,1.267254001,8c,2c,bcu,6.31487,4.26464,6.31487
m266_6c_oct_o366_2c_bcs,2684.25,0.681,0.830348,0.59162,0.721367,3,0.851362852,1.078795048,1.267138971,oct,2c,bcs,7.98381,5.02917,7.12242
m499_4c_tet_o551_2c_qtz,3054.55,0.7284,1.02349,0.65614,0.921954,3,0.584002009,0.740009961,1.267135986,tet,2c,qtz,9.08915,5.93499,9.07686
m414_4c_square_o67_3c_pto,2920.51,0.68732,0.983182,0.61748,0.883279,3,1.104209568,1.39916809,1.267121867,square,3c,pto,10.24545,6.52907,8.99962
m408_n2_6c_trp_o446_2c_acs,1900.58,0.66164,0.691555,0.57766,0.603778,3,0.697326126,0.88349608,1.26697688,trp,2c,acs,8.7798,6.44805,8.77735
m179_6c_oct_o497_2c_crs,2549.9,0.67978,0.929022,0.56232,0.768495,3,0.644184388,0.816148055,1.266947896,oct,2c,crs,10.5978,6.68777,10.5106
m800_4c_square_o83_4c_square_cdn,2021.96,0.62728,0.776155,0.53612,0.663359,2,0.735324896,0.931599334,1.266922063,square,square,cdn,7.72584,4.94176,7.72071
m219_p1_6c_oct_o400_2c_bcs,1999.06,0.67798,0.724882,0.56764,0.606909,3,0.933948767,1.183199741,1.266878637,oct,2c,bcs,9.44433,5.0277,9.44433
m278_8c_o427_2c_bcu,1030.12,0.5968,0.59335,0.47608,0.473328,3,0.694402796,0.87970215,1.266847073,8c,2c,bcu,6.28871,4.45497,6.28871
m451_n2_8c_o558_2c_bcu,2315.45,0.66816,0.819898,0.58428,0.716969,3,0.804389792,1.019016694,1.266819524,8c,2c,bcu,9.26581,4.45107,9.26581
m212_8c_o30_3c_the,1627.8,0.63702,0.744293,0.44428,0.519096,3,0.825667288,1.045952335,1.266796384,8c,3c,the,8.41115,6.58444,8.38527
m16_4c_tet_o91_4c_square_mog,3118.62,0.71568,0.974572,0.67892,0.924514,3,0.972401462,1.231726609,1.26668527,tet,square,mog,8.77005,5.80004,8.77005
m264_8c_o290_2c_bcu,2740.98,0.69448,0.770006,0.64414,0.714191,3,0.899025358,1.138737993,1.266636122,8c,2c,bcu,7.05983,4.99268,7.05983
m369_p4_6c_oct_o191_3c_pyr,1714.78,0.65366,0.650482,0.55244,0.549754,3,0.700424871,0.887169386,1.266616054,oct,3c,pyr,7.30464,4.45476,7.28765
m118_6c_oct_o478_2c_crs,1184.9,0.5641,0.518159,0.3924,0.360443,3,0.302782313,0.383487506,1.266545267,oct,2c,crs,8.78042,5.52001,8.35342
m147_4c_square_o45_4c_square_ssd,1720.39,0.65726,0.836907,0.58028,0.738886,3,1.207227525,1.528975568,1.266518147,square,square,ssd,15.43212,3.89353,14.6475
m247_6c_oct_o312_fixedH_2c_pcu,2713.94,0.7172,0.814516,0.667,0.757504,3,0.70853446,0.897352203,1.266490557,oct,2c,pcu,7.90466,5.79038,7.90466
m28_4c_square_o170_3c_pto,3595.9,0.75132,1.20812,0.71418,1.1484,3,0.867935523,1.099196954,1.266450013,square,3c,pto,13.6172,5.02069,13.6172
m387_4c_square_o47_4c_square_cdn,799.825,0.53434,0.555171,0.28584,0.296983,1,0.655014957,0.829499772,1.266382947,square,square,cdn,5.92945,5.3406,5.89613
m22_p1_6c_oct_o418_2c_pcu,2679.49,0.69118,0.821846,0.65734,0.781609,3,1.742515831,2.206588627,1.266323432,oct,2c,pcu,6.78921,5.58405,6.7278
m78_6c_oct_o394_2c_bcs,1702.9,0.63622,0.677545,0.5016,0.534181,3,0.825364334,1.045056043,1.266175433,oct,2c,bcs,7.08118,4.74164,6.49451
m375_p1_6c_trp_o338_2c_lcy,1928.25,0.62932,0.660571,0.53326,0.559741,3,0.785146004,0.99403748,1.266054307,trp,2c,lcy,7.7152,4.68977,7.3848
m45_n2_6c_oct_o560_2c_bcs,2529.98,0.69118,0.848753,0.57916,0.711195,3,0.835987295,1.05838603,1.266031238,oct,2c,bcs,8.50196,5.69485,7.7156
m203_6c_oct_o489_2c_bcs,2123.45,0.69434,0.607686,0.62552,0.547455,3,0.694203167,0.878863719,1.266003616,oct,2c,bcs,7.38861,5.0506,7.30284
m413_p1_6c_oct_o43_4c_tet_toc,2590.13,0.70174,0.875753,0.65854,0.821841,3,1.020213182,1.291476411,1.265888771,oct,tet,toc,9.34723,6.81465,9.34723
m408_n2_6c_trp_o238_3c_sit,2289.31,0.69234,0.79116,0.6179,0.706095,3,0.581781593,0.736467968,1.265883929,trp,3c,sit,8.8489,5.61852,8.31997
m405_p1_4c_square_o141_4c_square_cdn,2952.57,0.66076,0.881599,0.59368,0.792099,3,1.762361795,2.230888756,1.265851746,square,square,cdn,6.44854,4.78623,5.48633
m334_n2_8c_o409_2c_bcu,1382.05,0.62338,0.705168,0.47646,0.538972,3,0.578193695,0.731776688,1.265625506,8c,2c,bcu,6.44803,4.05094,6.27761
m830_6c_oct_o431_2c_pcu,2049.09,0.63702,0.637779,0.57508,0.575766,3,0.863920142,1.093239371,1.265440308,oct,2c,pcu,6.59924,4.50535,6.465
m463_fixedH_6c_oct_o519_n1_2c_bcs,3345.59,0.73842,1.10367,0.64158,0.958934,3,0.691414524,0.874840677,1.265291149,oct,2c,bcs,10.29567,6.50185,9.96944
m470_n2_8c_o270_2c_bcu,3307.36,0.74524,0.990682,0.70518,0.937428,3,0.715634209,0.905476567,1.265278484,8c,2c,bcu,8.32162,6.92746,8.21816
m427_4c_square_o142_4c_square_cdz,1681.33,0.59928,0.680671,0.49344,0.560457,2,0.90025584,1.139053248,1.26525505,square,square,cdz,6.69606,6.22483,6.69606
m69_4c_tet_o563_2c_qtz,2777.66,0.70078,0.897325,0.62946,0.806002,3,0.916903718,1.160073402,1.265207436,tet,2c,qtz,8.39536,5.64577,8.27782
m23_6c_oct_o75_4c_square_soc,1226.83,0.66666,0.546628,0.59326,0.486443,3,0.69883633,0.884156689,1.265184209,oct,square,soc,7.32317,5.23547,7.26561
m485_4c_square_o40_4c_square_cdz,978.711,0.57856,0.422669,0.46548,0.340058,2,0.635815012,0.804372151,1.265104057,square,square,cdz,6.80732,5.33421,6.80533
m309_4c_tet_o91_4c_square_mog,2836.14,0.71086,0.88001,0.6537,0.809249,3,0.967871498,1.224449041,1.265094636,tet,square,mog,8.60859,6.09518,8.60859
m187_fixedH_8c_o212_4c_tet_flu,1347.84,0.5829,0.536128,0.47316,0.435194,1,0.780525399,0.987433899,1.265088747,8c,tet,flu,6.68002,4.28911,6.68002
m161_8c_o496_2c_bcu,1465.27,0.59332,0.620161,0.47956,0.501255,3,0.927698721,1.173556532,1.265019026,8c,2c,bcu,6.31898,4.703,6.31611
m234_6c_oct_o504_2c_pcu,2507.54,0.71378,0.765632,0.66344,0.711635,3,0.564392758,0.713902962,1.26490454,oct,2c,pcu,7.93467,5.40273,7.93267
m477_4c_square_o548_2c_nbo,3858.16,0.781,1.43515,0.72712,1.33614,3,0.654822003,0.828265277,1.264870871,square,2c,nbo,13.91867,6.95085,12.86575
m337_n2_8c_o347_2c_bcu,2023.36,0.65152,0.700668,0.57676,0.620268,3,0.788833719,0.997747191,1.264838415,8c,2c,bcu,5.80412,5.0343,5.67714
m339_fixedH_p2_8c_o174_4c_square_sqc,3414.33,0.71026,1.07429,0.64424,0.974435,3,0.954145526,1.206831121,1.264829198,8c,square,sqc,8.96173,6.73849,8.7289
m432_6c_oct_o432_2c_bcs,3312.95,0.73688,1.01112,0.64778,0.888858,3,0.611267967,0.773121411,1.264783127,oct,2c,bcs,9.35497,6.15397,9.01714
m343_4c_tet_o178_4c_square_pth,2653.06,0.67858,0.802323,0.61438,0.726416,3,0.790399508,0.999628281,1.264712681,tet,square,pth,6.99285,5.86371,6.99285
m409_8c_o503_2c_bcu,1453.99,0.67146,0.614206,0.57968,0.530252,3,0.444396349,0.562029549,1.264703346,8c,2c,bcu,9.58556,6.45926,9.58556
m18_8c_o394_2c_bcu,1325.6,0.66586,0.440711,0.59798,0.395784,3,0.594278857,0.751552404,1.264646042,8c,2c,bcu,7.14231,5.13813,7.04839
m10_n1_4c_tet_o224_4c_square_mog,2872.74,0.71026,0.959451,0.66858,0.903148,3,0.797118497,1.008049338,1.264616669,tet,square,mog,10.19959,6.48561,10.19959
m304_fixedH_n1_8c_o521_2c_bcu,1751.5,0.66572,0.564785,0.5964,0.505975,3,0.645093141,0.815706573,1.264478757,8c,2c,bcu,6.45926,5.19399,6.23106
m471_4c_tet_o98_4c_square_mog,1509,0.6528,0.525028,0.56716,0.45615,1,0.676672901,0.85560827,1.264434069,tet,square,mog,7.29301,5.38186,6.9326
m311_8c_o292_2c_bcu,2501.9,0.6682,0.929654,0.57448,0.799263,3,0.653807528,0.826690037,1.264424164,8c,2c,bcu,9.40576,5.80745,8.46359
m383_n2_4c_tet_o54_4c_square_pth,3257.77,0.70284,1.11525,0.6459,1.0249,3,1.18802677,1.502051742,1.264324828,tet,square,pth,9.91435,6.56157,9.91435
m291_6c_oct_o438_2c_bcs,2048.42,0.70612,0.746365,0.60366,0.638065,3,0.581467316,0.73502697,1.264089916,oct,2c,bcs,10.99229,4.75817,10.61203
m252_4c_tet_o82_4c_square_pth,1850.08,0.65404,0.748705,0.55048,0.630156,3,0.838336471,1.05971916,1.26407379,tet,square,pth,11.08643,4.45831,11.08643
m830_6c_oct_o256_3c_pyr,2406.4,0.67528,0.80833,0.61282,0.733563,3,1.249928082,1.57999349,1.264067519,oct,3c,pyr,9.13492,5.939,9.13492
m152_6c_oct_o309_2c_pcu,2934.45,0.68724,0.996957,0.62478,0.906348,3,0.77774512,0.983048698,1.263972827,oct,2c,pcu,8.23305,5.76747,7.20542
m338_fixedH_8c_o371_2c_bcu,1973,0.64242,0.747049,0.55586,0.646391,3,1.028156046,1.299481351,1.263895063,8c,2c,bcu,7.80499,4.71729,7.80499
m293_fixedH_n1_8c_o565_4c_square_sqc,2358.5,0.6789,0.797281,0.60498,0.710471,2,1.074553455,1.358055856,1.263832758,8c,square,sqc,7.05735,5.93967,6.67168
m286_p1_4c_square_o542_p1_2c_nbo,1855.43,0.64086,0.745752,0.49152,0.571969,3,0.506219479,0.639770299,1.263819994,square,2c,nbo,9.2323,5.16365,9.2323
m416_6c_trp_o264_3c_sab,1508.45,0.60996,0.608003,0.47228,0.470765,3,0.536252996,0.677695778,1.26376129,trp,3c,sab,9.84081,6.93758,9.74542
m557_4c_tet_o200_4c_square_pth,3073.31,0.68246,0.969042,0.60852,0.864053,3,0.815940516,1.031132465,1.26373485,tet,square,pth,6.90117,5.60152,6.78048
m433_fixedH_4c_square_o403_2c_lvt,3241.31,0.69406,1.09462,0.6111,0.96378,3,1.073326313,1.356325613,1.263665668,square,2c,lvt,7.87858,6.20007,7.48264
m23_6c_oct_o66_3c_pyr,1373.33,0.66064,0.482085,0.58978,0.430377,3,0.60676875,0.766751479,1.263663429,oct,3c,pyr,6.14841,4.64127,5.99918
m197_8c_o560_2c_bcu,2319.81,0.7015,0.776416,0.63254,0.700091,3,0.622358593,0.786449649,1.263659983,8c,2c,bcu,9.26536,6.24681,8.01656
m177_fixedL_n1_8c_o392_2c_bcu,990.469,0.58706,0.416134,0.48234,0.341904,3,0.584595733,0.738658491,1.26353726,8c,2c,bcu,7.999,4.41718,7.36216
m463_fixedH_6c_oct_o532_2c_pcu,3029.16,0.71732,0.939295,0.65674,0.859969,3,0.732398071,0.925401048,1.263521962,oct,2c,pcu,8.59339,6.02818,8.59339
m830_6c_oct_o536_2c_pcu,0,0.55372,0.446956,0.40836,0.329624,2,0.377734058,0.47724526,1.263442493,oct,2c,pcu,4.8715,3.22111,4.8715
m234_6c_oct_o393_2c_bcs,2964.03,0.72806,0.933793,0.6549,0.83996,3,0.859341705,1.085621665,1.263317792,oct,2c,bcs,9.84027,6.78607,9.70161
m22_p1_6c_oct_o292_2c_bcs,2348.11,0.64462,0.853795,0.51042,0.676048,3,0.967316313,1.221967975,1.263255833,oct,2c,bcs,8.90009,5.26847,8.89431
m411_6c_oct_o281_2c_pcu,2402.89,0.6493,0.812693,0.57756,0.7229,3,1.057705447,1.336026862,1.263136978,oct,2c,pcu,7.11679,5.31809,7.11596
m409_8c_o425_2c_bcu,1330.09,0.65676,0.514608,0.56742,0.444605,3,0.453780956,0.573155032,1.263065415,8c,2c,bcu,8.30499,6.819,8.29832
m68_n2_8c_o38_4c_square_sqc,2754.81,0.69716,0.818688,0.64338,0.755533,3,0.989923137,1.250334655,1.263062361,8c,square,sqc,8.0735,5.92859,7.08994
m411_6c_oct_o179_fixedL_4c_tet_ibd,3031.5,0.67868,0.928129,0.60546,0.827997,3,1.374547045,1.736123716,1.263051506,oct,tet,ibd,7.51746,5.47404,7.41086
m322_6c_oct_o213_3c_spn,1890.36,0.63312,0.667855,0.5313,0.560449,3,0.533182915,0.673410782,1.263001427,oct,3c,spn,8.46971,6.69093,8.46971
m42_fixedH_6c_oct_o455_2c_pcu,2698.16,0.72844,0.842438,0.67854,0.784729,3,0.573516858,0.724346118,1.262990107,oct,2c,pcu,8.19935,6.59346,7.97971
m163_p2_4c_square_o174_4c_square_cdz,2031.44,0.66478,0.826945,0.5774,0.71825,3,0.906300785,1.14455706,1.262888744,square,square,cdz,6.85971,5.79434,6.55442
m408_n2_6c_trp_o503_2c_lcy,2661.21,0.7229,0.911956,0.65064,0.820798,3,0.491935763,0.621259908,1.262888277,trp,2c,lcy,9.71619,6.47938,9.31791
m360_p4_6c_trp_o223_4c_tet_hea,2523.14,0.7046,0.859912,0.63714,0.777582,3,0.918598216,1.160066527,1.262866078,trp,tet,hea,11.48579,5.0441,11.45269
m125_8c_o562_2c_bcu,1949.12,0.66314,0.697705,0.55694,0.585969,3,0.549305916,0.693634834,1.262747795,8c,2c,bcu,7.86667,5.40339,7.86667
m7_4c_square_o547_2c_lvt,719.7,0.5569,0.546544,0.27126,0.266216,1,0.337701844,0.426414812,1.262696133,square,2c,lvt,6.90658,5.35699,6.90014
m219_p1_6c_oct_o427_2c_pcu,1421.05,0.61948,0.578998,0.51562,0.481925,2,1.388548313,1.753101698,1.262542817,oct,2c,pcu,7.09235,4.65004,7.09235
m171_6c_oct_o528_2c_pcu,2699.3,0.69236,0.864736,0.61198,0.764344,3,0.519562654,0.655904771,1.262417085,oct,2c,pcu,6.90075,5.62369,6.90075
m176_4c_square_o537_2c_lvt,3395.03,0.67824,0.975666,0.62202,0.894792,3,1.483669755,1.872992573,1.262405307,square,2c,lvt,8.32579,4.92325,6.05438
m18_8c_o157_2c_bcu,1877.16,0.68188,0.653708,0.59924,0.574483,3,0.627109003,0.791598557,1.262298185,8c,2c,bcu,9.19962,6.61373,9.19962
m895_6c_trp_o420_2c_acs,1351.71,0.633,0.553591,0.52142,0.456008,2,0.662880484,0.836747928,1.262290786,trp,2c,acs,7.63958,4.63109,7.63958
m465_p2_3c_o208_6c_oct_anh,840.25,0.4812,0.432607,0.33258,0.298995,1,0.600144493,0.757547827,1.262275728,3c,oct,anh,6.93798,4.25722,6.93391
m304_fixedH_n1_8c_o565_4c_square_sqc,2088.92,0.6861,0.735871,0.62796,0.673513,2,0.773780121,0.976697075,1.262241105,8c,square,sqc,7.81028,6.79743,7.65921
m304_fixedH_n1_8c_o550_2c_bcu,1910.2,0.66302,0.562494,0.60002,0.509046,3,0.65579146,0.827764157,1.262236865,8c,2c,bcu,6.36735,4.89043,6.36269
m748_fixedH_n2_8c_o413_2c_bcu,3021.44,0.7039,0.939747,0.63098,0.842395,3,0.766413339,0.967356025,1.26218579,8c,2c,bcu,7.49501,6.2371,7.47167
m45_n2_6c_oct_o49_4c_tet_toc,1747.78,0.64708,0.629585,0.56964,0.554238,3,0.914065288,1.153616487,1.262072307,oct,tet,toc,7.29584,5.07472,7.29584
m357_6c_oct_o381_2c_pcu,2279.56,0.67528,0.770553,0.61276,0.699212,3,0.586831983,0.740622086,1.262068374,oct,2c,pcu,8.20899,6.0744,8.20899
m477_4c_square_o9_2c_lvt,3303.02,0.71062,1.08748,0.62348,0.954129,3,0.659176349,0.831905068,1.262037192,square,2c,lvt,9.69733,6.76535,9.66253
m357_6c_oct_o347_2c_pcu,3026.69,0.74668,0.970426,0.70434,0.915399,3,0.550791388,0.695093941,1.261991303,oct,2c,pcu,8.43305,6.38018,8.3814
m374_n2_6c_trp_o4_2c_acs,1589.3,0.63178,0.694472,0.53056,0.583208,3,0.609184786,0.768780308,1.261982121,trp,2c,acs,8.41292,4.98881,8.18436
m295_4c_tet_o235_3c_bor,2350.13,0.71014,0.807734,0.6533,0.743082,3,0.627153199,0.79141365,1.261914396,tet,3c,bor,9.19507,5.66967,9.19507
m299_8c_o393_2c_bcu,2392.63,0.67016,0.804774,0.58682,0.704693,3,0.864772919,1.091236044,1.26187583,8c,2c,bcu,8.40353,6.3407,8.40353
m723_6c_oct_o24_2c_pcu,1986.32,0.64016,0.733028,0.54876,0.628368,3,0.607217392,0.766171025,1.261773848,oct,2c,pcu,6.55493,4.64261,6.55197
m190_6c_trp_o551_2c_lcy,1304.49,0.61168,0.605622,0.45988,0.455326,3,0.39400364,0.497137667,1.261759072,trp,2c,lcy,9.47023,5.50654,9.44383
m215_6c_trp_o422_2c_lcy,1514.53,0.64598,0.561626,0.54004,0.46952,3,0.510725922,0.644404658,1.26174261,trp,2c,lcy,8.7416,6.32764,8.7416
m157_fixedH_12c_hpr_o145_4c_square_shp,1101.25,0.5673,0.46916,0.456,0.377115,1,0.889817619,1.122677001,1.261693382,hpr,square,shp,6.6616,5.33373,6.58774
m171_6c_oct_o550_2c_bcs,3136.29,0.73516,0.966438,0.6688,0.879202,3,0.710335736,0.896199893,1.261656773,oct,2c,bcs,9.28159,6.10807,9.28159
m258_6c_oct_o41_4c_square_soc,2062.39,0.6739,0.726639,0.60748,0.655021,3,1.138547013,1.436426602,1.261631347,oct,square,soc,11.1848,5.8714,11.12999
m468_6c_trp_o506_2c_lcy,2598.76,0.69994,0.897651,0.62636,0.803287,3,0.570138466,0.719299134,1.261621828,trp,2c,lcy,9.33853,6.72343,8.41371
m161_8c_o321_2c_bcu,3264.77,0.71118,1.13139,0.62866,1.00011,3,0.743585088,0.938074981,1.261557011,8c,2c,bcu,8.46537,6.45546,8.43815
m40_6c_oct_o187_3c_pyr,2553.8,0.73876,0.819976,0.68948,0.765279,3,0.843424682,1.063980712,1.261500564,oct,3c,pyr,10.19455,6.11803,8.98209
m410_fixedH_p1_12c_hpr_o141_4c_square_shp,1557.81,0.61694,0.634564,0.51374,0.528416,3,0.692966594,0.874174151,1.261495371,hpr,square,shp,8.00749,5.56907,7.91304
m295_4c_tet_o213_3c_bor,1620.58,0.6636,0.595089,0.57874,0.51899,3,0.551717579,0.695963158,1.261448219,tet,3c,bor,7.53169,4.7648,7.53169
m209_4c_square_o112_4c_square_ssd,3837.38,0.814,2.06941,0.7549,1.91916,3,0.894834036,1.128763025,1.261421649,square,square,ssd,27.60205,5.7334,26.86934
m148_8c_o144_2c_bcu,2081.58,0.65264,0.703857,0.56492,0.609253,3,0.607165579,0.765694098,1.261096025,8c,2c,bcu,6.74335,4.79288,6.72941
m283_8c_o275_2c_bcu,2329.16,0.65186,0.83187,0.56486,0.720845,3,0.853485859,1.076326758,1.26109501,8c,2c,bcu,7.22483,5.80534,7.19741
m344_6c_oct_o218_3c_pyr,1378.47,0.58214,0.664801,0.45122,0.515291,3,0.588155456,0.741687258,1.261039493,oct,3c,pyr,7.34759,4.46651,7.30249
m311_8c_o1_2c_bcu,923.01,0.58112,0.54067,0.44192,0.411159,1,0.76295862,0.962044582,1.260939396,8c,2c,bcu,6.19568,3.84475,5.8357
m492_6c_trp_o418_2c_acs,2351.65,0.7196,0.824445,0.6477,0.74207,3,0.58247727,0.734446346,1.260901298,trp,2c,acs,8.64339,6.75663,8.62844
m261_p2_6c_oct_o517_2c_bcs,1549.29,0.60886,0.665439,0.44802,0.489652,3,0.850385199,1.07211381,1.260739029,oct,2c,bcs,8.66264,4.39657,8.45431
m449_n2_4c_square_o298_n1_2c_nbo,2745.25,0.74858,0.921411,0.68032,0.837391,3,0.533658783,0.672769543,1.260673608,square,2c,nbo,10.7481,6.84008,10.74243
m2_4c_square_o204_3c_tbo,622.611,0.63692,0.623284,0.5317,0.520317,3,0.805732308,1.015749558,1.260653877,square,3c,tbo,10.48811,3.88145,10.37414
m415_fixedL_p2_4c_square_o81_4c_tet_pts,3358.45,0.72756,0.98373,0.68118,0.921019,3,0.601018106,0.75766658,1.260638528,square,tet,pts,6.89969,6.22646,6.89969
m304_fixedH_n1_8c_o195_4c_tet_flu,0,0.47756,0.369535,0.30118,0.233053,1,0.360875252,0.454908118,1.260568896,8c,tet,flu,7.99814,3.45633,7.85572
m352_p2_6c_oct_o530_2c_pcu,1409.12,0.57806,0.679667,0.44798,0.526723,3,0.734726799,0.926173134,1.260568058,oct,2c,pcu,6.29774,4.33398,6.29774
m423_4c_tet_o251_4c_tet_coe,3405.85,0.7003,1.13544,0.62092,1.00674,3,0.941399186,1.186570593,1.260432992,tet,tet,coe,9.08195,6.49469,8.65216
m445_p2_6c_oct_o324_2c_pcu,1932.41,0.58368,0.690478,0.47754,0.564917,3,0.939891339,1.184629175,1.2603895,oct,2c,pcu,7.31555,4.43061,7.07157
m373_6c_oct_o241_3c_pyr,2398.78,0.68888,0.761296,0.61828,0.683275,3,0.74560174,0.93973653,1.260373306,oct,3c,pyr,7.57347,5.0254,7.1394
m345_n2_12c_cuo_o548_2c_fcu,0,0.58154,0.546365,0.42202,0.396494,3,0.688481935,0.867707588,1.260320052,cuo,2c,fcu,7.38799,3.4361,7.37927
m469_p2_6c_oct_o556_2c_bcs,2184.15,0.65014,0.899639,0.4978,0.688837,3,0.698783943,0.880539642,1.260102856,oct,2c,bcs,7.2385,4.59501,6.61632
m130_6c_oct_o478_2c_pcu,1328.85,0.6026,0.666948,0.48062,0.531943,1,0.469641077,0.591795786,1.260102268,oct,2c,pcu,5.90882,3.74342,5.43507
m152_6c_oct_o402_fixedL_2c_bcs,2328.66,0.66856,0.827983,0.55008,0.68125,3,0.981555596,1.23684797,1.260089571,oct,2c,bcs,8.63681,5.23946,7.91216
m177_fixedL_n1_8c_o482_2c_bcu,1482.79,0.64136,0.492656,0.54644,0.419744,3,0.535470608,0.674680306,1.259976358,8c,2c,bcu,7.20155,5.36653,7.20155
m802_n1_4c_tet_o190_3c_bor,1890.36,0.6132,0.634594,0.52368,0.541951,3,0.766809411,0.966004178,1.259770895,tet,3c,bor,6.71894,5.01403,6.71894
m189_8c_o144_2c_bcu,1713.83,0.65762,0.641739,0.56374,0.550126,3,0.417498639,0.525898495,1.259641219,8c,2c,bcu,6.15539,4.22892,6.15539
m192_p2_6c_trp_o165_4c_tet_hea,0,0.56266,0.571249,0.40476,0.410938,1,0.72556891,0.913917209,1.259587059,trp,tet,hea,7.24837,3.2403,7.21512
m418_8c_o239_3c_the,597.924,0.53958,0.300878,0.36448,0.203239,3,0.270817269,0.341116287,1.259581001,8c,3c,the,9.353,4.21785,9.33122
m165_6c_trp_o388_2c_lcy,1953.36,0.65174,0.746402,0.53176,0.608995,3,0.420096209,0.529137275,1.259562128,trp,2c,lcy,8.0554,5.65288,8.00068
m296_8c_o150_2c_bcu,3703.22,0.72046,1.21156,0.64856,1.09065,3,0.900381308,1.134059834,1.259532849,8c,2c,bcu,9.10761,6.41243,9.1038
m258_6c_oct_o226_3c_pyr,3202.72,0.76648,1.01179,0.72828,0.961367,3,0.60831701,0.766183807,1.259514027,oct,3c,pyr,9.51363,6.90289,8.96329
m161_8c_o409_2c_bcu,2589.99,0.66852,0.99795,0.55462,0.827923,3,0.60460574,0.761489771,1.259481544,8c,2c,bcu,8.48508,4.79382,7.27248
m259_fixedH_n2_8c_o519_n1_2c_bcu,2032.5,0.65634,0.782065,0.55154,0.65719,3,0.611478171,0.770106642,1.259418045,8c,2c,bcu,8.36936,5.56117,8.36936
m490_p3_8c_o428_2c_bcu,2455.67,0.67104,0.943847,0.5733,0.806371,3,0.778950364,0.981008359,1.25939778,8c,2c,bcu,9.01702,6.0781,8.9873
m268_6c_trp_o15_2c_acs,1388.84,0.58916,0.629218,0.4571,0.488179,2,0.610059706,0.76827374,1.259341885,trp,2c,acs,7.81375,5.16154,7.43381
m361_4c_square_o104_4c_square_cdz,574.827,0.47224,0.338428,0.29522,0.211567,1,0.456665154,0.575090028,1.259325402,square,square,cdz,7.37899,6.08706,7.37899
m480_8c_o483_2c_bcu,2102.78,0.64042,0.892076,0.51534,0.717846,3,0.511693233,0.644381207,1.259311566,8c,2c,bcu,9.55958,6.75594,9.17451
m23_6c_oct_o428_2c_bcs,341.383,0.56118,0.430986,0.34278,0.263255,3,0.482959911,0.608189965,1.259296995,oct,2c,bcs,6.9542,4.28399,6.76951
m205_6c_oct_o341_2c_bcs,3862.48,0.78054,1.19956,0.72946,1.12106,3,0.654871682,0.824672156,1.259288161,oct,2c,bcs,9.539,6.99713,9.26466
m362_n2_4c_tet_o41_4c_square_mog,3194.02,0.73992,0.990436,0.70256,0.940427,3,0.989693397,1.24630432,1.259283252,tet,square,mog,9.12986,6.25927,8.6271
m284_12c_cuo_o78_4c_square_ftw,0,0.61644,0.567972,0.48006,0.442315,1,0.806306686,1.015361696,1.259274807,cuo,square,ftw,8.59075,3.02736,8.06481
